ACTIVITY_NAME,SUBJECT,tBodyAcc-mean()-X,tBodyAcc-mean()-Y,tBodyAcc-mean()-Z,tGravityAcc-mean()-X,tGravityAcc-mean()-Y,tGravityAcc-mean()-Z,tBodyAccJerk-mean()-X,tBodyAccJerk-mean()-Y,tBodyAccJerk-mean()-Z,tBodyGyro-mean()-X,tBodyGyro-mean()-Y,tBodyGyro-mean()-Z,tBodyGyroJerk-mean()-X,tBodyGyroJerk-mean()-Y,tBodyGyroJerk-mean()-Z,tBodyAccMag-mean(),tGravityAccMag-mean(),tBodyAccJerkMag-mean(),tBodyGyroMag-mean(),tBodyGyroJerkMag-mean(),fBodyAcc-mean()-X,fBodyAcc-mean()-Y,fBodyAcc-mean()-Z,fBodyAccJerk-mean()-X,fBodyAccJerk-mean()-Y,fBodyAccJerk-mean()-Z,fBodyGyro-mean()-X,fBodyGyro-mean()-Y,fBodyGyro-mean()-Z,fBodyAccMag-mean(),fBodyBodyAccJerkMag-mean(),fBodyBodyGyroMag-mean(),fBodyBodyGyroJerkMag-mean(),tBodyAcc-std()-X,tBodyAcc-std()-Y,tBodyAcc-std()-Z,tGravityAcc-std()-X,tGravityAcc-std()-Y,tGravityAcc-std()-Z,tBodyAccJerk-std()-X,tBodyAccJerk-std()-Y,tBodyAccJerk-std()-Z,tBodyGyro-std()-X,tBodyGyro-std()-Y,tBodyGyro-std()-Z,tBodyGyroJerk-std()-X,tBodyGyroJerk-std()-Y,tBodyGyroJerk-std()-Z,tBodyAccMag-std(),tGravityAccMag-std(),tBodyAccJerkMag-std(),tBodyGyroMag-std(),tBodyGyroJerkMag-std(),fBodyAcc-std()-X,fBodyAcc-std()-Y,fBodyAcc-std()-Z,fBodyAccJerk-std()-X,fBodyAccJerk-std()-Y,fBodyAccJerk-std()-Z,fBodyGyro-std()-X,fBodyGyro-std()-Y,fBodyGyro-std()-Z,fBodyAccMag-std(),fBodyBodyAccJerkMag-std(),fBodyBodyGyroMag-std(),fBodyBodyGyroJerkMag-std()
WALKING,8,2.7468630999999997,-2.2887574916666664,-3.347758558333333,9.135863479166666,-2.1710219458333335,-2.7510985395833334,0.6049670458333333,-0.3056192270833332,0.1029767250000001,-0.25171576458333345,-2.6833258875,1.5825371208333332,-1.3469958041666665,-0.5061013791666664,-1.0433898770833334,-0.8091680208333334,-0.8091680208333334,-0.7605452520833331,-0.046277349999999974,-3.391292695833333,-2.47389011875,3.1698239333333333,-3.5856589291666667,-3.1119871104166665,1.8315445229166667,-4.1437782145833335,-1.2004245895833334,-2.7844987833333334,-0.9238584291666666,-2.49535085,-2.4181491604166667,-3.110680008333333,-4.730262308333334,-2.9719882083333333,3.8078205270833334,-0.7313322937500001,-9.747520502083333,-9.56781505625,-9.566401047916667,-2.6926356124999997,2.3842455645833334,-4.756746479166667,-3.09568330625,-2.119972775,-0.37232919583333335,-3.7019991125,-4.2805570020833335,-3.8844697166666666,-2.22322086875,-2.22322086875,-2.1192507854166664,-2.4806811270833333,-5.029572554166666,-2.125232189583333,3.2484493125,-1.7271785020833335,-2.8612924104166666,3.1811231541666665,-4.37990385625,-3.0474843833333334,-2.2454436312499997,-0.5635239999999999,-3.6081897854166667,-2.98157063125,-3.1117920770833334,-5.812401908333333
WALKING,9,2.785028421153846,-2.418195332692308,-3.360583476923077,9.518670796153845,-2.713149548076923,-0.4723863019230769,2.1525886903846154,-0.7242172269230769,-1.362651623076923,-1.0740727096153844,-2.785585223076923,3.218221665384615,-0.6833440326923077,-0.7100514749999998,-0.7417348365384615,-4.0636843826923075,-4.0636843826923075,-2.6470810615384615,-3.1770232423076923,-5.102539957692308,-2.9471116365384615,-2.5767761615384615,-2.7428065153846153,-3.1426540134615384,-3.67706595,-3.995412451923077,-3.8367612096153842,-4.369058605769231,-3.2567774076923075,-3.3362479307692308,-3.168707155769231,-5.137974803846154,-6.025816182692307,-2.3835356269230767,-2.827508557692308,-3.391556392307692,-9.809719736538462,-9.71242423076923,-9.555239955769231,-3.352986380769231,-2.7692993384615385,-4.097645261538461,-4.761635067307692,-4.670541678846154,-2.6568352134615383,-5.269853090384616,-5.49200228076923,-4.578814940384615,-3.7942877,-3.7942877,-3.171134871153846,-4.8972581153846155,-5.998664726923077,-2.3474653384615385,-2.8155779807692305,-1.554825321153846,-2.4869230557692306,-2.806857753846154,-4.1910436288461534,-5.074045126923076,-4.909903363461538,-3.4236722326923075,-5.138919532692308,-3.223375367307692,-5.627145286538461,-6.243519236538462
WALKING,10,2.7857407660377356,-2.771065475471698,-3.348859575471698,9.630921498113207,1.3474867358490565,5.295767994339623,1.5764833490566037,0.5758908603773585,-0.27709478113207536,-1.3743184905660377,-2.6358714018867926,2.9815216547169814,-0.9553957018867923,-0.613049975471698,-0.18163443207547167,-3.2467978566037736,-3.2467978566037736,-2.8650364358490563,-2.123023445283019,-4.403636366037736,-1.9071847660377357,-0.21278871886792441,-4.121827224528301,-1.9237228509433963,0.17838896792452835,-4.640205088679245,-2.77913780754717,-3.4520903452830187,-2.932986579245283,-2.8419203396226416,0.7178872867924527,-4.126169096226415,-5.150653358490566,-2.618359254716981,0.2875418207547168,-3.956450720754717,-9.744351581132076,-9.711147198113208,-9.578627283018868,-1.179607071698113,0.3694215773584905,-5.116629058490566,-4.142054752830188,-2.5085331867924525,-2.2342575320754716,-3.6606372320754716,-5.096833279245283,-3.2907949264150944,-2.57755908490566,-2.57755908490566,1.4736096396226415,-4.020251356603773,-5.010279166037736,-2.767428162264151,-1.6559956830188678,-4.353042156603774,-0.7433398226415094,0.20541178490566042,-5.585126501886792,-4.582929328301887,-2.865210945283019,-2.732928662264151,-3.7047194396226413,1.7550766396226416,-4.997597969811321,-5.1767579905660375
WALKING,11,2.718218928813559,-3.053787372881356,-4.092484916949153,9.464684513559321,-2.1204587016949152,5.318437530508475,1.2296863203389832,0.23882348983050855,0.11788378474576258,-2.113668122033898,-3.434754725423729,3.006297715254237,-2.2613985288135594,-0.3741384322033899,-0.8132520305084745,-2.883234720338983,-2.883234720338983,-4.023332020338983,-4.2180167355932205,-6.307327055932204,-3.965337318644068,-1.1257989762711864,-6.164029101694915,-4.5326526881355935,-2.9696758847457625,-6.925938722033898,-5.147533076271187,-5.931073984745763,-3.982933366101695,-4.585140625423729,-3.951161342372881,-6.1022262881355935,-7.519144574576271,-4.228420718644068,-0.25101689830508467,-5.306263113559322,-9.811010144067797,-9.662405535593221,-9.608526840677966,-4.28516343559322,-3.3216804118644068,-7.206547311864407,-5.9634693084745765,-4.996252872881356,-4.341782025423728,-5.416163971186441,-7.379937559322034,-5.510799425423729,-4.877359150847457,-4.877359150847457,-4.031412847457627,-5.58362783220339,-7.536714161016949,-4.337033115254237,-2.224811428813559,-5.230933949152543,-4.5394304,-2.405070072881356,-7.475646120338983,-6.231502689830508,-4.536631840677966,-4.9855463949152545,-5.844559920338983,-4.174468155932203,-5.997454377966101,-7.735740647457627
WALKING,12,2.771286656,-1.548578018,-4.796134476,9.668735148,-1.5598344979999998,-3.608428788,0.412504056,-0.12685238399999993,-0.25128093200000007,-2.249419096,-2.519197402,3.694533536,-1.99901052,-0.8313607799999999,-0.030510190000000093,-4.0616763559999995,-4.0616763559999995,-2.036354562,-3.69763107,-5.174937754,-1.6551514200000002,-1.318942244,-4.223253002,-1.115009918,-2.4189072719999998,-4.913861728,-4.019759318,-4.678863378,-3.752063562,-2.209382786,-0.4019428199999999,-4.42503784,-5.6117644140000005,-3.042291788,-2.26199652,-4.106060626,-9.7911312,-9.646191737999999,-9.502762272,-0.33619592000000004,-1.48663254,-5.12276838,-5.462634706,-4.494013978,-3.7607640719999997,-3.908072382,-5.81290691,-4.806421996,-3.064470226,-3.064470226,-0.160616748,-4.132083408,-5.488904506,-3.3623517119999997,-2.6089782219999997,-4.521466944,-0.375799724,-0.931814884,-5.314863218,-5.931428818,-4.437983296,-4.222565212,-4.088962994,-1.8712492519999997,-4.948022154,-5.649340126
WALKING,13,2.7588313035087717,-2.5492743263157895,-3.3584059719298245,9.108557092982457,-2.83658580877193,-6.6535087719245e-5,0.6277529929824561,0.2390126929824561,-0.504044898245614,-1.8003023649122807,-2.751947094736842,3.4009119684210525,-0.8648070263157895,-0.7348936649122806,-1.5706266578947368,-3.508754094736842,-3.508754094736842,-3.2113269578947365,-2.186695584210526,-3.035082101754386,-3.350301210526316,1.087105742105263,-3.392887961403509,-2.845539963157895,-0.3525937631578947,-3.865796494736842,-1.3798031421052632,-3.098370303508772,-2.7660795473684208,-2.758518150877193,-2.543472792982456,-2.786964840350877,-3.450279247368421,-3.469803942105263,1.2236029298245612,-3.6509673578947366,-9.725449224561403,-9.60899845614035,-9.486375877192982,-3.0881000105263157,-0.493907103508772,-3.7463317210526315,-3.760599142105263,-3.4296229526315787,-3.6336994807017544,-3.181255835087719,-4.710898403508772,-4.081089338596491,-2.9254637701754382,-2.9254637701754382,-2.4176581192982454,-2.621737959649123,-3.457256607017544,-3.532998489473684,0.20279664210526305,-3.762027440350877,-2.7611834245614033,-0.4018204315789472,-4.061733515789474,-4.357147105263158,-3.339802838596491,-4.553339005263158,-4.383889531578947,-1.0691783315789474,-3.799518354385965,-3.6717309543859646
WALKING,14,2.719595986440678,-2.55066083559322,-3.0531482508474577,8.029739615254236,-2.7031482288135593,-4.224952684745762,1.3341373033898305,0.028264533898305067,-0.5055047474576271,-2.462046633898305,-2.182446798305085,2.4051680966101694,-2.5983231271186438,-1.1328327779661016,0.20693715593220333,-3.173361,-3.173361,-3.7729315508474577,-2.7207298830508475,-5.19895046779661,-4.214981725423729,-2.8083605186440677,-2.5342031830508476,-4.72360616779661,-3.7676660050847457,-4.158991791525423,-5.085958518644068,-2.6187627322033897,-2.695710101694915,-3.7351677101694913,-4.315914533898305,-3.1138644966101694,-5.910369361016949,-4.026390981355932,-3.098874745762712,0.8951969542372881,-9.74816884237288,-9.544559357627119,-9.475169698305084,-4.544970196610169,-3.443395691525424,-4.727910886440678,-6.003882222033898,0.25004083898305085,-3.1196373830508475,-5.717599115254237,-5.367377016949153,-4.971876879661017,-3.6380562779661014,-3.6380562779661014,-4.397469184745763,-2.2932291305084744,-6.061033138983051,-3.9585998576271186,-2.8221240084745762,2.980539728813559,-4.847977098305085,-3.5352689423728814,-5.288895350847458,-6.300820759322034,2.377292288135593,-1.8902711169491524,-4.574900094915254,-4.534260089830508,-2.6550455152542374,-6.556776622033898
WALKING,15,2.7389920796296297,-1.9023759407407408,-3.5022050185185183,9.515243914814814,-2.339182825925926,6.3683104814814815,0.5194532333333334,0.5403347018518518,0.24626530740740732,-1.2122988462962963,-2.1805643666666668,4.0639990388888885,-1.379533198148148,-1.3278497092592592,-0.36701233333333333,-2.8111373592592592,-2.8111373592592592,-3.2012932296296297,-2.5420315277777776,-5.439795005555555,-3.1744092037037035,0.7958335740740741,-5.549421381481482,-3.9082198537037036,-0.9875319222222223,-6.48905254074074,-2.972336762962963,-5.354220961111111,-4.614640655555555,-3.1872311203703703,-3.180077874074074,-4.891663837037037,-6.450751781481482,-3.279618011111111,1.8003697796296296,-5.189326348148148,-9.78397287962963,-9.710565014814815,-9.580587653703704,-3.73217585,0.2065098296296296,-6.8626842055555555,-3.2962462018518517,-4.2086500777777776,-4.865326553703704,-2.837679872222222,-7.024029359259259,-5.9166860814814815,-3.3438062907407406,-3.3438062907407406,-3.1912559333333332,-4.370578164814815,-6.377859553703704,-3.3252062685185186,1.2828761777777777,-5.370264148148149,-4.115000681481481,-1.0762337814814813,-7.230511407407407,-3.576333787037037,-4.243956872222222,-5.439975937037037,-4.583447924074074,-3.3299626518518517,-4.817502185185185,-6.540101472222222
WALKING,16,2.760235645098039,-2.417061294117647,-3.8157493803921567,9.259813260784313,2.926350949019608,-2.173511943137255,0.9314783529411763,0.2404017823529411,-0.17926665294117647,-2.8474948803921567,-3.7425973372549017,4.194395198039215,-1.609257876470588,-1.8893057235294117,-0.6667206470588235,-2.5876669411764706,-2.5876669411764706,-3.6314448352941175,-4.85931932745098,-6.715418341176471,-3.9479043352941177,-3.2150066784313727,-2.443630482352941,-4.4140618254901955,-4.542708221568628,-4.223323941176471,-5.957464862745098,-6.197319303921568,-4.328853109803921,-4.104632419607843,-3.7827849058823526,-6.692285407843137,-7.2068229,-4.046925239215686,-3.1456976235294114,-2.3464764647058822,-9.82469595490196,-9.737848419607843,-9.613872543137255,-3.9622373843137253,-4.25563858627451,-4.402582174509804,-6.541718470588235,-6.1259363411764705,-3.654895305882353,-6.75889722745098,-7.122377529411764,-5.712647794117647,-4.718092674509804,-4.718092674509804,-4.033865639215686,-6.6507840431372545,-7.228084384313726,-4.090704880392157,-3.5437067862745097,-2.4729579823529413,-4.028841150980392,-4.336126578431372,-4.566362825490196,-6.737411368627451,-6.119408774509804,-4.03219791372549,-5.921509850980392,-4.414477545098039,-7.211370015686274,-7.457268539215686
WALKING,17,2.7234185524590164,-2.7867738114754097,-3.6384296,9.281123685245902,-5.462146949180328,-2.0468603245901638,1.5789413475409835,-0.15792454918032794,0.9915560770491804,-3.3421721032786884,-4.518050278688524,4.0466685311475405,-2.6845892245901637,-2.7099078540983608,-1.4073575737704918,-2.086356739344262,-2.086356739344262,-3.0109326918032786,-3.350098368852459,-5.171674406557377,-3.6099167491803277,-3.6227997229508193,-3.8283280229508194,-4.234460945901639,-2.3298893721311473,-5.234270557377049,-4.077167085245901,-4.901662865573771,-3.988092175409836,-4.293800434426229,-3.3593889180327867,-5.1861805868852455,-5.827118596721311,-3.1950017295081965,-1.4603751606557376,-2.6582448918032786,-9.809833516393443,-9.686132026229508,-9.569032481967213,-3.5549263540983604,-2.671113070491803,-5.343033116393443,-4.798135129508196,-4.549329039344262,-3.8604443540983606,-4.312961481967213,-5.602034890163934,-5.244228873770491,-4.618378668852459,-4.618378668852459,-2.7567278622950817,-5.224947636065574,-5.397084914754098,-3.0480627409836063,-3.9564034836065574,-2.623915949180328,-3.4386612901639344,-1.0722926819672132,-5.438729962295082,-5.048492908196721,-4.39238787704918,-4.3876869950819675,-5.6516250770491805,-2.444493229508197,-6.153200777049181,-5.203854791803279
WALKING,18,2.7388775857142855,-2.667262480357143,-3.8766902857142855,9.2386524875,-2.5431708589285713,2.5709706375,1.0573866339285714,0.7753922625,-0.16713129107142857,-2.7228144232142855,-1.9502570392857141,4.009962146428571,-2.732966821428571,-1.9308739303571427,-1.416159432142857,-2.8790807803571425,-2.8790807803571425,-3.7926926214285714,-5.004711478571429,-6.364858969642857,-3.7147515625,-2.9726973232142857,-4.8977105125,-4.147971544642857,-3.619085494642857,-6.011472467857143,-6.096734344642857,-5.708981507142857,-5.381523448214286,-4.243867341071429,-4.1403775125,-6.203313942857142,-7.105963110714286,-3.7600552125,-2.4212736857142856,-4.283480610714285,-9.830108826785715,-9.753116589285714,-9.7248384875,-3.6805691392857143,-3.2015876339285714,-6.333258607142857,-7.044397775,-4.964315396428572,-5.114172048214286,-5.781339683928572,-6.949257894642857,-6.632595792857143,-4.603464653571429,-4.603464653571429,-4.2541866125,-6.0851009125,-7.265917791071429,-3.7806819928571427,-2.6727364464285714,-4.398615780357143,-3.7599279535714283,-3.2026411303571427,-6.643271492857143,-7.349013901785714,-4.6089066178571425,-5.4840977125,-5.655630569642857,-4.444534860714286,-6.689081466071428,-7.6940838553571425
WALKING,19,2.739311723076923,-2.123918975,-3.0223829576923076,9.352225592307693,-2.233381,-2.6024441884615386,1.4964194634615384,0.24215307884615375,-0.4164658307692307,-0.09753515769230763,-0.9857022211538461,2.779468623076923,-1.3987292346153846,-0.5978479807692307,-0.8852191903846154,1.2350653096153845,1.2350653096153845,1.9381384980769232,1.7562032115384616,-0.8123190807692308,-0.9316912115384615,3.0388448153846155,-0.527139225,1.4356341634615384,0.27308710384615387,-0.9358037961538461,2.5568781846153845,-0.7148935423076922,0.23721175192307692,-0.5656089500000002,1.9764090096153846,-0.9722652038461538,-3.1818925346153843,-1.1557012096153847,2.1658845519230767,-1.8313518115384615,-9.698614625,-9.586512003846153,-9.291879309615386,1.8873443403846153,1.2851532711538463,-2.097583919230769,-1.3519035288461538,-0.9827198153846154,-3.4907244884615385,1.9907591923076924,-3.2946503673076926,-3.046715625,-1.459432178846154,-1.459432178846154,-0.320675326923077,-0.7859791846153846,-2.8630542442307694,-1.0579091634615385,2.131278223076923,-3.0465841076923077,1.6930955173076923,1.8862175211538461,-2.412383148076923,-1.3568720442307691,-1.173256798076923,-2.4780882519230767,-3.626500169230769,-0.797794175,-2.9236859365384613,-3.122992273076923
WALKING,20,2.725893364705882,-2.7520454980392155,-3.5663265215686275,8.999652056862745,-3.444439131372549,-1.5165116411764705,1.1606147431372549,-0.3777821411764706,0.031038529411764673,-0.6312034921568629,-1.3787903901960783,2.877242517647059,-0.38941267843137256,-0.7642464568627451,-0.31605969411764706,0.8498316019607843,0.8498316019607843,-1.9257312176470587,-0.09465680000000004,-2.1568136019607844,-3.235438819607843,4.211351403921569,-2.931579605882353,-2.8774247137254902,1.7178356647058823,-3.459944762745098,-2.3873878901960786,0.5083282392156862,-2.8554824901960782,-1.6415523274509805,-0.08984602156862749,-0.467146162745098,-3.431054031372549,-3.26097181372549,4.721247498039215,-2.5587888901960785,-9.703272664705882,-9.620033835294118,-9.53850439607843,-2.547579878431373,4.057378903921569,-3.876645843137255,-2.463510374509804,0.22667333137254891,-2.319751837254902,-3.1816255960784314,-2.2366495725490196,-1.5804620137254901,-1.9008747156862744,-1.9008747156862744,-0.16495155686274515,-1.1280176411764706,-2.6163284588235296,-2.769627794117647,4.368689817647059,-2.8912865431372547,-2.077976005882353,3.7175200862745097,-4.276904519607843,-2.9702970294117645,0.8919120274509803,-3.1528546588235296,-3.8993400431372547,-0.17908956862745096,-2.712485670588235,-2.9044518098039216
WALKING,21,2.7918352673076923,-1.9661658615384614,-4.556830509615384,8.625248009615385,-3.7098454942307693,-2.2094796019230767,0.8600329461538462,-0.3931224749999999,-0.612319225,-1.5983959423076923,-1.5115383769230768,3.1501494903846154,-0.7395818884615384,-0.8398478365384614,-1.7415194826923077,-3.0251337865384613,-3.0251337865384613,-2.8923995846153843,-2.847756448076923,-4.26930725,-2.9388875019230767,0.6974391461538461,-3.003090667307692,-2.804700496153846,-1.81623985,-4.057001578846154,-2.466573828846154,-3.717440867307692,-3.092923221153846,-2.6443062038461536,-2.831571223076923,-4.095160811538461,-4.9959720249999995,-3.1041945326923077,0.8390480961538462,-2.628949569230769,-9.695763553846154,-9.64144520576923,-9.749393880769231,-2.51311575,-2.065899298076923,-4.251426048076923,-4.322328838461538,-3.978923167307692,-3.118755994230769,-2.6407551192307692,-4.828543098076923,-4.949276571153846,-3.1230982365384614,-3.1230982365384614,-2.094714188461538,-4.083044344230769,-4.503699888461538,-3.4055449365384614,0.5697217480769231,-2.8718129115384614,-1.1605053057692307,-0.6897561326923076,-4.435634126923077,-4.918592442307692,-4.194008794230769,-3.8550535903846153,-4.381497911538461,-0.3908632038461537,-5.1224934307692305,-4.293234663461538
WALKING,22,2.7886458999999997,-1.852237993478261,-3.788667739130435,9.360964104347826,-2.5964493717391304,-0.0843318152173912,-0.08389317608695655,0.693012993478261,-0.8373388760869566,-0.9778785086956523,-2.908777397826087,3.6678284999999997,-1.1621313239130433,-0.48823074130434785,-0.8079467695652174,3.4668134695652175,3.4668134695652175,1.3789696086956522,-2.408696615217391,-4.619995289130435,-2.7176625673913044,2.603683441304348,-2.673543523913043,-2.1874145217391305,2.830989167391304,-2.819734356521739,-2.9815646913043476,-5.011769019565217,-2.798845606521739,-2.1916101195652176,1.8645117782608696,-4.38378722826087,-5.539461215217391,-1.19718445,2.119207765217391,-2.2431954195652173,-9.696434480434782,-9.636393402173912,-9.551478473913043,0.1655697652173914,2.7735397869565217,-3.1315590260869564,-3.1853786586956523,-4.863221065217392,-2.354217308695652,-2.266564015217391,-6.518754689130435,-2.525335554347826,-2.397897713043478,-2.397897713043478,2.326857152173913,-3.9077568391304345,-5.031063123913043,1.3680628543478262,0.6445625217391303,-2.6962978239130435,-0.7232163260869565,2.1500002499999997,-3.431956106521739,-3.7449631869565216,-4.816244110869565,-2.531738769565217,-3.8139930804347824,2.0679749347826086,-4.640191273913043,-4.764052704347826
WALKING,23,2.732118842372881,-1.6125028491525424,-4.191337216949153,9.398096886440678,-1.6176137,-1.6076336033898304,1.3230630457627117,-0.06579329661016947,0.4891431949152542,-1.6517464762711862,-3.3619775254237285,2.951931366101695,-1.3451917644067797,-0.07578157966101688,-0.4699821983050846,-2.972758227118644,-2.972758227118644,-1.4085750644067796,-0.4355570542372881,0.09762290000000001,-2.760092671186441,-1.6851105237288135,1.1805550033898304,-3.039303522033898,-2.6669737254237287,-1.0774044508474576,-3.3761920305084745,2.347484840677966,-2.683573901694915,-2.4701947661016947,-0.14905178813559322,2.3461329847457626,1.6190887847457627,-3.135217733898305,-2.2342579711864405,2.4570829525423727,-9.772309038983051,-9.665507069491525,-9.329813418644068,-2.9953424932203387,-1.8321455525423727,-0.37897480677966094,-4.943226486440678,3.2163409728813557,-2.482326501694915,-3.639694345762712,3.860206361016949,-3.744567681355932,-2.5737879728813557,-2.5737879728813557,-0.7471862186440678,2.0079148305084744,2.9291440220338982,-3.2980727983050846,-2.511118366101695,2.0676266576271187,-2.777067520338983,-0.8926339542372881,0.2086156627118643,-5.4505169169491525,3.2268510288135595,-3.116918581355932,-4.075775157627119,-1.2431271033898303,-1.2661685169491526,2.798698933898305
WALKING,24,2.7698081603448275,-2.8769424120689653,-3.957609170689655,9.597010813793103,-3.8776557413793102,-1.409100298275862,0.7109140413793104,0.5291800379310344,0.12018710689655188,-2.759321072413793,-4.9835597327586205,4.600289934482759,-2.223639668965517,-1.0034751413793104,-2.120394277586207,-2.9998361396551725,-2.9998361396551725,-3.9972220103448275,-4.0306415689655175,-5.07824745862069,-4.924198025862069,-2.23510239137931,-3.4449301344827585,-5.096281687931034,-3.528293070689655,-4.699202243103448,-4.682950812068966,-4.7984143293103445,-3.9144792137931033,-4.3461891206896555,-4.1864104689655175,-5.345091637931034,-5.715943920689655,-4.707623663793103,-2.6923450310344825,-2.8884001620689657,-9.831324003448277,-9.625788443103447,-9.62822966551724,-4.858632553448276,-3.022201612068965,-4.911894660344828,-5.805973732758621,-4.8716628017241375,-3.9615400327586205,-4.907734555172413,-5.142465696551724,-5.579682029310344,-4.810640186206896,-4.810640186206896,-4.098245625862069,-5.638632125862069,-5.56022765862069,-4.62733639137931,-1.9080416396551723,-3.1464691844827586,-5.076407344827587,-3.0844917327586208,-5.111156194827586,-6.169158393103448,-4.958962718965517,-4.533378584482758,-5.902658455172414,-4.029799836206896,-6.680328018965517,-5.674477318965517
WALKING,25,2.7899275905405405,-2.5646873216216215,-4.182864525675676,9.374831144594594,-2.100561551351351,5.3208642635135135,1.9091928594594594,0.7063019837837838,-0.8483307067567567,-1.9008042689189188,-4.805651735135135,5.0235442594594595,-1.657143385135135,-1.6984416527027026,-1.5683506148648647,-4.0528943,-4.0528943,-5.382914245945946,-3.943624013513513,-6.78466069054054,-6.090389089189189,-2.6341449851351353,-5.335632205405405,-6.255953768918919,-4.344551997297297,-6.592863928378378,-4.119097195945946,-6.787503501351352,-5.613229509459459,-5.660600231081081,-5.645913421621621,-5.627332527027027,-7.703008955405405,-5.960074435135136,-2.634539001351351,-4.371334032432433,-9.794992632432432,-9.65093441081081,-9.449957312162162,-6.076209316216216,-3.826197185135135,-6.756014036486486,-4.011587537837838,-6.040320974324324,-5.627752454054054,-5.07957094054054,-7.996353841891891,-6.595761631081081,-5.65601466081081,-5.65601466081081,-5.428700625675676,-4.89809386081081,-7.570325448648648,-5.914499564864864,-3.0375240716216214,-4.306245871621622,-6.241457245945946,-3.6776009837837838,-6.904133860810811,-4.066781081081081,-5.67201282027027,-6.035442094594595,-6.329274755405406,-5.190042497297298,-5.292622433783784,-7.573857802702703
WALKING,26,2.7926444372881356,-1.7559816288135595,-3.551536772881356,9.606477545762711,-1.3392218508474576,3.9579780457627116,0.7735536067796611,-0.6249668355932203,0.06704794576271193,-2.31855536779661,-4.171185516949152,3.47917926779661,-1.3616216576271187,-1.6335810711864407,-0.8510723355932204,-2.966530942372881,-2.966530942372881,-2.9075802491525424,-3.9209202406779657,-5.123988255932203,-3.2195954966101694,-2.959892261016949,-3.3953964559322034,-3.6422676440677964,-3.1263805101694913,-3.986731898305085,-3.6811290576271185,-5.618277655932204,-3.1851681305084742,-3.798367427118644,-2.9335834118644066,-5.519276130508475,-6.194610361016949,-3.6670240389830506,-3.337706533898305,-3.3348650254237286,-9.800556510169491,-9.690403142372881,-9.662315616949153,-3.284528813559322,-2.8509116627118645,-3.9748351610169492,-4.928857113559322,-5.757354477966102,-3.5454905949152544,-4.174386361016949,-5.870001108474576,-4.855430015254237,-4.218483138983051,-4.218483138983051,-2.7935075423728812,-5.383292861016949,-6.0346867237288135,-3.6678501847457627,-2.9683189644067793,-3.8444532237288134,-3.5106595762711863,-2.977688091525424,-3.9653041830508475,-5.329996094915254,-5.879396045762712,-4.262320905084746,-5.371839671186441,-2.689484654237288,-6.094662166101695,-6.12930343220339
WALKING,27,2.7684948543859647,-2.3945345070175437,-3.6401642578947366,9.44759287368421,-1.874970345614035,-2.5535526736842105,0.8398611333333332,0.521543598245614,-0.5383753087719297,-2.0195316789473683,-2.4913516754385965,3.6429760385964913,-1.3437791456140349,-1.4190230140350877,-0.38218064912280697,-2.388538752631579,-2.388538752631579,-2.305005492982456,-3.966387536842105,-5.625871994736842,-3.087023743859649,-3.4201319070175438,-3.123725954385965,-3.4548273684210526,-2.662978843859649,-3.8261709157894734,-4.980179352631579,-5.347242314035088,-3.181823798245614,-3.2722940578947366,-2.5993401315789475,-5.194517040350877,-6.232881996491228,-3.4847556052631576,-1.9910606859649123,-2.973182735087719,-9.798661368421053,-9.737929998245614,-9.565934905263157,-3.1618402157894736,-3.437721149122807,-4.011885398245614,-6.068602485964912,-5.298650578947369,-2.501204092982456,-5.232568792982456,-6.341055028070175,-4.263469626315789,-4.0735578701754385,-4.0735578701754385,-2.661389403508772,-4.824523557894737,-6.187186285964912,-3.652563492982456,-2.677415501754386,-3.4551521719298246,-3.4661041333333333,-1.3234558736842104,-4.179579938596491,-6.423491256140351,-5.309438384210527,-2.9784751228070174,-5.503926049122807,-2.9484477859649125,-5.468881464912281,-6.392423842105263
WALKING,28,2.812282238888889,-1.6633468314814814,-3.3803355462962963,9.429302755555556,-2.293161514814815,-1.5806985388888888,1.3861274851851852,0.5255937555555555,-0.4991076666666667,-2.2067605611111114,-1.7999535129629631,3.3120817259259256,-2.402617346296296,-0.9904640277777778,-0.5729578148148148,-3.1912738666666667,-3.1912738666666667,-2.9922335944444445,-3.2026848814814812,-5.462487585185185,-2.8006218296296295,-1.8665795944444443,-3.563376385185185,-3.6260198037037035,-2.945483448148148,-4.987544911111111,-3.746810716666667,-5.046817396296296,-2.9983261185185186,-3.5215684166666668,-3.608114562962963,-5.146024248148148,-5.9596510370370375,-2.930035222222222,-2.2997235925925925,-3.009283959259259,-9.766939025925925,-9.687808598148148,-9.442250318518518,-3.3570018425925925,-2.8788930018518517,-5.374704716666667,-5.03798624074074,-4.976840066666666,-2.868071085185185,-3.9941708277777774,-6.390185544444444,-4.409278992592593,-3.9269401999999998,-3.9269401999999998,-3.9044972425925923,-4.605116612962963,-5.798611942592593,-2.9883242314814815,-2.385101974074074,-3.2604619592592594,-3.671164164814815,-2.5490788537037035,-5.745797485185185,-5.454802177777777,-4.974707394444445,-3.1977720425925926,-5.115736705555555,-4.362730098148148,-5.168115740740741,-5.8907173055555555
